1077013350396997655 797907825216323584
1077072923300474961 473301193766993942
1077125261906165820 801912917867888661
1077129573478711326 649081245153624065
1077255066060337162 798979509705637889
1077257807113494568 798983633335615528
1077258684670947478 757599920567091241
1077259295940415560 503397108917862401
1077360911536361513 802631192955584522
1077690676126416966 891124013731020800
1077691764971950120 863264663981391913
1077692076151545916 797107228519301120
